MD,X,Y,Z,ANCC,ASTNU,ASTNL,EGFDU,EGFDL,BUDA,TVT,GR,TVT_input
12757.0,2973095.72,1094809.77,-8921.18,-8474.51,-8606.03,-8690.18,-8807.71,-8852.23,-8962.41,11170.46,104.76250033598096,
12758.0,2973096.35,1094808.99,-8921.19,-8474.53,-8606.05,-8690.2,-8807.73,-8852.25,-8962.43,11170.45,103.61107799512972,
12759.0,2973096.99,1094808.22,-8921.2,-8474.55,-8606.08,-8690.22,-8807.76,-8852.28,-8962.46,11170.44,105.15195201009242,
12760.0,2973097.62,1094807.44,-8921.21,-8474.58,-8606.1,-8690.24,-8807.78,-8852.3,-8962.48,11170.43,104.91489446932891,
12761.0,2973098.25,1094806.67,-8921.23,-8474.6,-8606.12,-8690.27,-8807.8,-8852.32,-8962.5,11170.42,100.12294560960972,
12762.0,2973098.88,1094805.89,-8921.24,-8474.62,-8606.15,-8690.29,-8807.83,-8852.35,-8962.53,11170.4,102.96763609877166,
12763.0,2973099.51,1094805.12,-8921.25,-8474.65,-8606.17,-8690.31,-8807.85,-8852.37,-8962.55,11170.39,108.48769026226442,
12764.0,2973100.14,1094804.34,-8921.26,-8474.67,-8606.19,-8690.34,-8807.87,-8852.39,-8962.57,11170.38,103.8312028544101,
12765.0,2973100.77,1094803.57,-8921.27,-8474.7,-8606.22,-8690.37,-8807.9,-8852.42,-8962.6,11170.37,105.23661541750796,
12766.0,2973101.4,1094802.79,-8921.29,-8474.73,-8606.25,-8690.39,-8807.93,-8852.45,-8962.63,11170.35,101.69768498753866,
12767.0,2973102.04,1094802.02,-8921.3,-8474.76,-8606.28,-8690.42,-8807.96,-8852.48,-8962.66,11170.34,104.77943301746409,
12768.0,2973102.67,1094801.24,-8921.31,-8474.78,-8606.31,-8690.45,-8807.99,-8852.51,-8962.69,11170.320000000002,108.50462294374756,
12769.0,2973103.3,1094800.47,-8921.32,-8474.81,-8606.33,-8690.48,-8808.01,-8852.54,-8962.72,11170.31,107.03147965471726,
12770.0,2973103.93,1094799.69,-8921.34,-8474.84,-8606.36,-8690.51,-8808.04,-8852.56,-8962.74,11170.29,100.17374365405904,
12771.0,2973104.57,1094798.92,-8921.35,-8474.87,-8606.39,-8690.54,-8808.07,-8852.59,-8962.77,11170.28,101.88394448385284,
12772.0,2973105.2,1094798.15,-8921.36,-8474.9,-8606.42,-8690.56,-8808.1,-8852.62,-8962.8,11170.26,105.23661541750796,
12773.0,2973105.84,1094797.37,-8921.38,-8474.93,-8606.45,-8690.59,-8808.13,-8852.65,-8962.83,11170.25,104.15292380258914,
12774.0,2973106.47,1094796.6,-8921.39,-8474.95,-8606.48,-8690.62,-8808.16,-8852.68,-8962.86,11170.23,102.69671319504197,
12775.0,2973107.1,1094795.83,-8921.41,-8474.98,-8606.5,-8690.65,-8808.18,-8852.71,-8962.89,11170.22,104.16985648407224,
12776.0,2973107.74,1094795.05,-8921.42,-8475.01,-8606.53,-8690.68,-8808.21,-8852.73,-8962.91,11170.2,107.1161430621328,
12777.0,2973108.37,1094794.28,-8921.44,-8475.04,-8606.56,-8690.71,-8808.24,-8852.76,-8962.94,11170.19,110.72280421803453,
12778.0,2973109.01,1094793.51,-8921.45,-8475.07,-8606.59,-8690.74,-8808.27,-8852.79,-8962.97,11170.18,110.06242964019336,
12779.0,2973109.64,1094792.74,-8921.47,-8475.1,-8606.62,-8690.76,-8808.3,-8852.82,-8963.0,11170.17,103.20469363953517,
12780.0,2973110.28,1094791.97,-8921.48,-8475.12,-8606.65,-8690.79,-8808.33,-8852.85,-8963.03,11170.15,101.32516599491032,
12781.0,2973110.92,1094791.19,-8921.5,-8475.15,-8606.68,-8690.82,-8808.36,-8852.88,-8963.06,11170.14,103.06923218767032,
12782.0,2973111.55,1094790.42,-8921.52,-8475.18,-8606.7,-8690.85,-8808.38,-8852.91,-8963.09,11170.13,97.2274570759985,
12783.0,2973112.19,1094789.65,-8921.53,-8475.21,-8606.73,-8690.88,-8808.41,-8852.93,-8963.11,11170.12,92.01219117920164,
12784.0,2973112.83,1094788.88,-8921.55,-8475.24,-8606.76,-8690.91,-8808.44,-8852.96,-8963.14,11170.1,97.90476433532277,
12785.0,2973113.46,1094788.11,-8921.57,-8475.27,-8606.79,-8690.93,-8808.47,-8852.99,-8963.17,11170.09,98.15875455756937,
12786.0,2973114.1,1094787.34,-8921.58,-8475.3,-8606.82,-8690.96,-8808.5,-8853.02,-8963.2,11170.08,97.87089897235656,
12787.0,2973114.74,1094786.57,-8921.6,-8475.32,-8606.85,-8690.99,-8808.53,-8853.05,-8963.23,11170.070000000002,101.64688694308934,
12788.0,2973115.38,1094785.8,-8921.62,-8475.35,-8606.87,-8691.02,-8808.55,-8853.08,-8963.26,11170.06,107.03147965471726,
12789.0,2973116.02,1094785.03,-8921.64,-8475.38,-8606.9,-8691.05,-8808.58,-8853.1,-8963.28,11170.05,110.46881399578793,
12790.0,2973116.65,1094784.26,-8921.66,-8475.41,-8606.93,-8691.08,-8808.61,-8853.13,-8963.31,11170.04,110.38415058837238,
12791.0,2973117.29,1094783.49,-8921.68,-8475.44,-8606.96,-8691.11,-8808.64,-8853.16,-8963.34,11170.03,102.2564634764812,
12792.0,2973117.93,1094782.72,-8921.69,-8475.47,-8606.99,-8691.13,-8808.67,-8853.19,-8963.37,11170.02,97.17665903154918,
12793.0,2973118.57,1094781.96,-8921.71,-8475.49,-8607.02,-8691.16,-8808.7,-8853.22,-8963.4,11170.01,99.7504266169814,
12794.0,2973119.21,1094781.19,-8921.73,-8475.52,-8607.04,-8691.19,-8808.73,-8853.25,-8963.43,11170.0,106.65896066208892,
12795.0,2973119.85,1094780.42,-8921.75,-8475.55,-8607.07,-8691.22,-8808.75,-8853.27,-8963.46,11169.990000000002,107.8781137288726,
12796.0,2973120.49,1094779.65,-8921.77,-8475.58,-8607.1,-8691.25,-8808.78,-8853.3,-8963.48,11169.990000000002,101.47756012825826,
12797.0,2973121.13,1094778.88,-8921.79,-8475.61,-8607.13,-8691.28,-8808.81,-8853.33,-8963.51,11169.98,100.19067633554218,
12798.0,2973121.77,1094778.12,-8921.81,-8475.64,-8607.16,-8691.3,-8808.84,-8853.36,-8963.54,11169.97,101.68075230605557,
12799.0,2973122.41,1094777.35,-8921.83,-8475.67,-8607.19,-8691.33,-8808.87,-8853.39,-8963.57,11169.96,104.71170229153164,
12800.0,2973123.06,1094776.58,-8921.86,-8475.69,-8607.22,-8691.36,-8808.9,-8853.42,-8963.6,11169.96,102.86604000987302,
12801.0,2973123.7,1094775.82,-8921.88,-8475.72,-8607.24,-8691.39,-8808.92,-8853.45,-8963.63,11169.95,96.31309227591072,
12802.0,2973124.34,1094775.05,-8921.9,-8475.75,-8607.27,-8691.42,-8808.95,-8853.47,-8963.65,11169.94,94.73835289798184,
12803.0,2973124.98,1094774.28,-8921.92,-8475.78,-8607.3,-8691.45,-8808.98,-8853.5,-8963.68,11169.93,96.668678587056,
12804.0,2973125.63,1094773.52,-8921.94,-8475.81,-8607.33,-8691.47,-8809.01,-8853.53,-8963.71,11169.93,97.80316824642414,
12805.0,2973126.27,1094772.75,-8921.96,-8475.84,-8607.36,-8691.5,-8809.04,-8853.56,-8963.74,11169.92,97.05813026116742,
12806.0,2973126.91,1094771.99,-8921.99,-8475.86,-8607.39,-8691.53,-8809.07,-8853.59,-8963.77,11169.92,92.43550821627932,
12807.0,2973127.56,1094771.22,-8922.01,-8475.89,-8607.41,-8691.56,-8809.09,-8853.62,-8963.8,11169.91,92.50323894221174,
12808.0,2973128.2,1094770.46,-8922.03,-8475.92,-8607.44,-8691.59,-8809.12,-8853.64,-8963.82,11169.91,95.34792943137369,
12809.0,2973128.84,1094769.69,-8922.06,-8475.95,-8607.47,-8691.62,-8809.15,-8853.67,-8963.85,11169.9,94.97541043874531,
12810.0,2973129.49,1094768.93,-8922.08,-8475.98,-8607.5,-8691.65,-8809.18,-8853.7,-8963.88,11169.9,93.3837383793333,
12811.0,2973130.13,1094768.16,-8922.1,-8476.01,-8607.53,-8691.67,-8809.21,-8853.73,-8963.91,11169.89,93.94251686827582,
12812.0,2973130.78,1094767.4,-8922.13,-8476.03,-8607.56,-8691.7,-8809.24,-8853.76,-8963.94,11169.89,100.58012800965363,
12813.0,2973131.42,1094766.64,-8922.15,-8476.06,-8607.59,-8691.73,-8809.27,-8853.79,-8963.97,11169.88,102.0532712986839,
12814.0,2973132.07,1094765.87,-8922.18,-8476.09,-8607.61,-8691.76,-8809.29,-8853.82,-8964.0,11169.88,100.46159923927188,
12815.0,2973132.71,1094765.11,-8922.2,-8476.12,-8607.64,-8691.79,-8809.32,-8853.84,-8964.02,11169.87,97.938629698289,
12816.0,2973133.36,1094764.35,-8922.23,-8476.15,-8607.67,-8691.82,-8809.35,-8853.87,-8964.05,11169.87,95.83897719438374,
12817.0,2973134.01,1094763.59,-8922.25,-8476.18,-8607.7,-8691.84,-8809.38,-8853.9,-8964.08,11169.87,98.05715846867072,
12818.0,2973134.65,1094762.82,-8922.28,-8476.21,-8607.73,-8691.87,-8809.41,-8853.93,-8964.11,11169.87,105.69379781755184,
12819.0,2973135.3,1094762.06,-8922.3,-8476.23,-8607.76,-8691.9,-8809.44,-8853.96,-8964.14,11169.86,105.10115396564308,
12820.0,2973135.95,1094761.3,-8922.33,-8476.26,-8607.78,-8691.93,-8809.46,-8853.99,-8964.17,11169.86,102.070203980167,
12821.0,2973136.59,1094760.54,-8922.35,-8476.29,-8607.81,-8691.96,-8809.49,-8854.01,-8964.19,11169.86,100.42773387630568,
12822.0,2973137.24,1094759.78,-8922.38,-8476.32,-8607.84,-8691.99,-8809.52,-8854.04,-8964.22,11169.86,96.990399535235,
12823.0,2973137.89,1094759.01,-8922.41,-8476.35,-8607.87,-8692.02,-8809.55,-8854.07,-8964.25,11169.85,95.99137132773173,
12824.0,2973138.54,1094758.25,-8922.43,-8476.38,-8607.9,-8692.04,-8809.58,-8854.1,-8964.28,11169.85,97.92169701680588,
12825.0,2973139.19,1094757.49,-8922.46,-8476.4,-8607.93,-8692.07,-8809.61,-8854.13,-8964.31,11169.85,104.44077938780194,
12826.0,2973139.84,1094756.73,-8922.49,-8476.43,-8607.95,-8692.1,-8809.63,-8854.16,-8964.34,11169.85,105.69379781755184,
12827.0,2973140.48,1094755.97,-8922.52,-8476.46,-8607.98,-8692.13,-8809.66,-8854.18,-8964.37,11169.85,100.34307046889012,
12828.0,2973141.13,1094755.21,-8922.55,-8476.49,-8608.01,-8692.16,-8809.69,-8854.21,-8964.39,11169.85,97.5322453426944,
12829.0,2973141.78,1094754.45,-8922.57,-8476.52,-8608.04,-8692.19,-8809.72,-8854.24,-8964.42,11169.85,95.78817914993442,
12830.0,2973142.43,1094753.69,-8922.6,-8476.55,-8608.07,-8692.21,-8809.75,-8854.27,-8964.45,11169.85,100.36000315037325,
12831.0,2973143.08,1094752.93,-8922.63,-8476.58,-8608.1,-8692.24,-8809.78,-8854.3,-8964.48,11169.85,102.47658833576156,
12832.0,2973143.73,1094752.18,-8922.66,-8476.6,-8608.13,-8692.27,-8809.81,-8854.33,-8964.51,11169.85,99.2763115354544,
12833.0,2973144.39,1094751.42,-8922.69,-8476.63,-8608.15,-8692.3,-8809.83,-8854.36,-8964.54,11169.85,103.06923218767032,
12834.0,2973145.04,1094750.66,-8922.72,-8476.66,-8608.18,-8692.33,-8809.86,-8854.38,-8964.56,11169.85,100.30920510592392,
12835.0,2973145.69,1094749.9,-8922.75,-8476.69,-8608.21,-8692.36,-8809.89,-8854.41,-8964.59,11169.85,94.58595876463386,
12836.0,2973146.34,1094749.14,-8922.78,-8476.72,-8608.24,-8692.38,-8809.92,-8854.44,-8964.62,11169.86,95.56805429065405,
12837.0,2973146.99,1094748.39,-8922.81,-8476.75,-8608.27,-8692.41,-8809.95,-8854.47,-8964.65,11169.86,97.88783165383968,
12838.0,2973147.64,1094747.63,-8922.84,-8476.77,-8608.3,-8692.44,-8809.98,-8854.5,-8964.68,11169.86,92.72336380149214,
12839.0,2973148.3,1094746.87,-8922.87,-8476.8,-8608.32,-8692.47,-8810.0,-8854.53,-8964.71,11169.86,91.01316297169836,
12840.0,2973148.95,1094746.11,-8922.9,-8476.83,-8608.35,-8692.5,-8810.03,-8854.55,-8964.73,11169.87,96.93960149078568,
12841.0,2973149.6,1094745.36,-8922.93,-8476.86,-8608.38,-8692.53,-8810.06,-8854.58,-8964.76,11169.87,96.1606981425628,
12842.0,2973150.26,1094744.6,-8922.97,-8476.89,-8608.41,-8692.56,-8810.09,-8854.61,-8964.79,11169.87,93.9255841867927,
12843.0,2973150.91,1094743.84,-8923.0,-8476.92,-8608.44,-8692.58,-8810.12,-8854.64,-8964.82,11169.87,97.2105243945154,
12844.0,2973151.56,1094743.09,-8923.03,-8476.94,-8608.47,-8692.61,-8810.15,-8854.67,-8964.85,11169.88,95.16166993505948,
12845.0,2973152.22,1094742.33,-8923.06,-8476.97,-8608.49,-8692.64,-8810.18,-8854.7,-8964.88,11169.88,94.56902608315076,
12846.0,2973152.87,1094741.58,-8923.09,-8477.0,-8608.52,-8692.67,-8810.2,-8854.72,-8964.91,11169.89,103.5941453136466,
12847.0,2973153.53,1094740.82,-8923.13,-8477.03,-8608.55,-8692.7,-8810.23,-8854.75,-8964.93,11169.89,105.77846122496736,
12848.0,2973154.18,1094740.07,-8923.16,-8477.06,-8608.58,-8692.73,-8810.26,-8854.78,-8964.96,11169.9,101.83314643940352,
12849.0,2973154.84,1094739.31,-8923.19,-8477.09,-8608.61,-8692.75,-8810.29,-8854.81,-8964.99,11169.9,96.2622942314614,
12850.0,2973155.49,1094738.56,-8923.23,-8477.12,-8608.64,-8692.78,-8810.32,-8854.84,-8965.02,11169.91,95.33099674989056,
12851.0,2973156.15,1094737.8,-8923.26,-8477.14,-8608.67,-8692.81,-8810.35,-8854.87,-8965.05,11169.91,94.14570904607308,
12852.0,2973156.8,1094737.05,-8923.3,-8477.17,-8608.69,-8692.84,-8810.37,-8854.9,-8965.08,11169.92,95.11087189061016,
12853.0,2973157.46,1094736.3,-8923.33,-8477.2,-8608.72,-8692.87,-8810.4,-8854.92,-8965.1,11169.92,101.96860789126836,
12854.0,2973158.12,1094735.54,-8923.37,-8477.23,-8608.75,-8692.9,-8810.43,-8854.95,-8965.13,11169.93,103.20469363953517,
12855.0,2973158.77,1094734.79,-8923.4,-8477.26,-8608.78,-8692.92,-8810.46,-8854.98,-8965.16,11169.93,100.68172409855224,
12856.0,2973159.43,1094734.04,-8923.43,-8477.29,-8608.81,-8692.95,-8810.49,-8855.01,-8965.19,11169.94,97.14279366858298,
12857.0,2973160.09,1094733.28,-8923.47,-8477.31,-8608.84,-8692.98,-8810.52,-8855.04,-8965.22,11169.94,101.66381962457248,
12858.0,2973160.74,1094732.53,-8923.5,-8477.34,-8608.86,-8693.01,-8810.54,-8855.07,-8965.25,11169.95,107.72571959552464,
12859.0,2973161.4,1094731.78,-8923.54,-8477.37,-8608.89,-8693.04,-8810.57,-8855.09,-8965.27,11169.95,104.06826039517358,
12860.0,2973162.06,1094731.02,-8923.57,-8477.4,-8608.92,-8693.07,-8810.6,-8855.12,-8965.3,11169.96,101.40982940232584,
12861.0,2973162.71,1094730.27,-8923.6,-8477.43,-8608.95,-8693.1,-8810.63,-8855.15,-8965.33,11169.96,100.41080119482255,
12862.0,2973163.37,1094729.51,-8923.63,-8477.46,-8608.98,-8693.12,-8810.66,-8855.18,-8965.36,11169.96,102.12100202461632,
12863.0,2973164.02,1094728.76,-8923.66,-8477.48,-8609.01,-8693.15,-8810.69,-8855.21,-8965.39,11169.97,106.65896066208892,
12864.0,2973164.68,1094728.0,-8923.69,-8477.51,-8609.04,-8693.18,-8810.72,-8855.24,-8965.42,11169.97,110.4180159513386,
12865.0,2973165.33,1094727.25,-8923.73,-8477.54,-8609.06,-8693.21,-8810.74,-8855.27,-8965.45,11169.97,111.82342851443646,
12866.0,2973165.99,1094726.49,-8923.75,-8477.57,-8609.09,-8693.24,-8810.77,-8855.29,-8965.47,11169.97,110.51961204023723,
12867.0,2973166.64,1094725.74,-8923.78,-8477.6,-8609.12,-8693.27,-8810.8,-8855.32,-8965.5,11169.97,107.15000842509902,
12868.0,2973167.29,1094724.98,-8923.81,-8477.63,-8609.15,-8693.29,-8810.83,-8855.35,-8965.53,11169.97,102.15486738758254,
12869.0,2973167.95,1094724.22,-8923.84,-8477.66,-8609.18,-8693.32,-8810.86,-8855.38,-8965.56,11169.97,102.5104536987278,
12870.0,2973168.6,1094723.47,-8923.87,-8477.68,-8609.21,-8693.35,-8810.89,-8855.41,-8965.59,11169.97,107.0992103806497,
12871.0,2973169.25,1094722.71,-8923.9,-8477.71,-8609.23,-8693.38,-8810.91,-8855.44,-8965.62,11169.97,107.52252741772736,
12872.0,2973169.91,1094721.95,-8923.92,-8477.74,-8609.26,-8693.41,-8810.94,-8855.46,-8965.64,11169.97,105.20275005454174,
12873.0,2973170.56,1094721.2,-8923.95,-8477.77,-8609.29,-8693.44,-8810.97,-8855.49,-8965.67,11169.97,,
12874.0,2973171.21,1094720.44,-8923.97,-8477.8,-8609.32,-8693.47,-8811.0,-8855.52,-8965.7,11169.97,107.52252741772736,
12875.0,2973171.86,1094719.68,-8924.0,-8477.83,-8609.35,-8693.49,-8811.03,-8855.55,-8965.73,11169.96,108.1659693140854,
12876.0,2973172.51,1094718.92,-8924.02,-8477.85,-8609.38,-8693.52,-8811.06,-8855.58,-8965.76,11169.96,106.4219031213254,
12877.0,2973173.16,1094718.16,-8924.05,-8477.88,-8609.4,-8693.55,-8811.08,-8855.61,-8965.79,11169.95,105.1180866471262,
12878.0,2973173.82,1094717.4,-8924.07,-8477.91,-8609.43,-8693.58,-8811.11,-8855.63,-8965.81,11169.95,104.72863497301476,
12879.0,2973174.47,1094716.64,-8924.09,-8477.94,-8609.46,-8693.61,-8811.14,-8855.66,-8965.84,11169.94,103.49254922474798,
12880.0,2973175.12,1094715.89,-8924.12,-8477.97,-8609.49,-8693.64,-8811.17,-8855.69,-8965.87,11169.93,102.7644439209744,
12881.0,2973175.77,1094715.13,-8924.14,-8478.0,-8609.52,-8693.66,-8811.2,-8855.72,-8965.9,11169.93,101.86701180236972,
12882.0,2973176.42,1094714.37,-8924.16,-8478.02,-8609.55,-8693.69,-8811.23,-8855.75,-8965.93,11169.92,101.91780984681904,
12883.0,2973177.07,1094713.61,-8924.18,-8478.05,-8609.58,-8693.72,-8811.26,-8855.78,-8965.96,11169.92,103.86506821737632,
12884.0,2973177.72,1094712.85,-8924.2,-8478.08,-8609.6,-8693.75,-8811.28,-8855.81,-8965.99,11169.91,102.0532712986839,
12885.0,2973178.36,1094712.09,-8924.22,-8478.11,-8609.63,-8693.78,-8811.31,-8855.83,-8966.01,11169.9,99.5133690762179,
12886.0,2973179.01,1094711.32,-8924.24,-8478.14,-8609.66,-8693.81,-8811.34,-8855.86,-8966.04,11169.89,100.66479141706915,
12887.0,2973179.66,1094710.56,-8924.26,-8478.17,-8609.69,-8693.83,-8811.37,-8855.89,-8966.07,11169.88,98.56513891316392,
12888.0,2973180.31,1094709.8,-8924.28,-8478.2,-8609.72,-8693.86,-8811.4,-8855.92,-8966.1,11169.87,99.46257103176858,
12889.0,2973180.96,1094709.04,-8924.3,-8478.22,-8609.75,-8693.89,-8811.43,-8855.95,-8966.13,11169.86,103.20469363953517,
12890.0,2973181.61,1094708.28,-8924.31,-8478.25,-8609.77,-8693.92,-8811.45,-8855.98,-8966.16,11169.85,,
12891.0,2973182.25,1094707.52,-8924.33,-8478.28,-8609.8,-8693.95,-8811.48,-8856.0,-8966.18,11169.84,98.83606181689365,
12892.0,2973182.9,1094706.75,-8924.35,-8478.31,-8609.83,-8693.98,-8811.51,-8856.03,-8966.21,11169.83,98.63286963909636,
12893.0,2973183.55,1094705.99,-8924.36,-8478.34,-8609.86,-8694.01,-8811.54,-8856.06,-8966.24,11169.820000000002,102.10406934313322,
12894.0,2973184.19,1094705.23,-8924.38,-8478.37,-8609.89,-8694.03,-8811.57,-8856.09,-8966.27,11169.81,101.22356990601168,
12895.0,2973184.84,1094704.47,-8924.39,-8478.39,-8609.92,-8694.06,-8811.6,-8856.12,-8966.3,11169.79,102.66284783207574,
12896.0,2973185.49,1094703.7,-8924.41,-8478.42,-8609.94,-8694.09,-8811.63,-8856.15,-8966.33,11169.77,102.93377073580548,
12897.0,2973186.13,1094702.94,-8924.42,-8478.45,-8609.97,-8694.12,-8811.65,-8856.17,-8966.36,11169.76,102.34112688389672,
12898.0,2973186.78,1094702.18,-8924.44,-8478.48,-8610.0,-8694.15,-8811.68,-8856.2,-8966.38,11169.740000000002,113.44896593681467,
12899.0,2973187.42,1094701.41,-8924.45,-8478.51,-8610.03,-8694.18,-8811.71,-8856.23,-8966.41,11169.73,109.8931028253623,
12900.0,2973188.07,1094700.65,-8924.46,-8478.54,-8610.06,-8694.2,-8811.74,-8856.26,-8966.44,11169.71,104.30531793593708,
12901.0,2973188.71,1094699.88,-8924.47,-8478.57,-8610.09,-8694.23,-8811.77,-8856.29,-8966.47,11169.69,103.814270172927,
12902.0,2973189.35,1094699.12,-8924.48,-8478.59,-8610.12,-8694.26,-8811.8,-8856.32,-8966.5,11169.68,102.0532712986839,
12903.0,2973190.0,1094698.35,-8924.5,-8478.62,-8610.14,-8694.29,-8811.82,-8856.35,-8966.53,11169.66,101.08810845414683,
12904.0,2973190.64,1094697.59,-8924.51,-8478.65,-8610.17,-8694.32,-8811.85,-8856.37,-8966.55,11169.65,102.5781844246602,
12905.0,2973191.29,1094696.82,-8924.52,-8478.68,-8610.2,-8694.35,-8811.88,-8856.4,-8966.58,11169.63,98.37887941684974,
12906.0,2973191.93,1094696.06,-8924.53,-8478.71,-8610.23,-8694.38,-8811.91,-8856.43,-8966.61,11169.6,96.194563505529,
12907.0,2973192.57,1094695.29,-8924.53,-8478.74,-8610.26,-8694.4,-8811.94,-8856.46,-8966.64,11169.58,97.9724950612552,
12908.0,2973193.21,1094694.52,-8924.54,-8478.76,-8610.29,-8694.43,-8811.97,-8856.49,-8966.67,11169.56,101.274367950461,
12909.0,2973193.86,1094693.76,-8924.55,-8478.79,-8610.31,-8694.46,-8811.99,-8856.52,-8966.7,11169.54,104.99955787674448,
12910.0,2973194.5,1094692.99,-8924.56,-8478.82,-8610.34,-8694.49,-8812.02,-8856.54,-8966.72,11169.52,104.76250033598096,
12911.0,2973195.14,1094692.22,-8924.56,-8478.85,-8610.37,-8694.52,-8812.05,-8856.57,-8966.75,11169.5,104.10212575813982,
12912.0,2973195.78,1094691.46,-8924.57,-8478.88,-8610.4,-8694.55,-8812.08,-8856.6,-8966.78,11169.48,104.23758721000466,
12913.0,2973196.42,1094690.69,-8924.58,-8478.91,-8610.43,-8694.57,-8812.11,-8856.63,-8966.81,11169.46,100.56319532817052,
12914.0,2973197.06,1094689.92,-8924.58,-8478.94,-8610.46,-8694.6,-8812.14,-8856.66,-8966.84,11169.44,102.81524196542372,
12915.0,2973197.7,1094689.15,-8924.59,-8478.96,-8610.49,-8694.63,-8812.17,-8856.69,-8966.87,11169.41,108.58928635116308,
12916.0,2973198.34,1094688.39,-8924.59,-8478.99,-8610.51,-8694.66,-8812.19,-8856.72,-8966.9,11169.39,108.4030268548489,
12917.0,2973198.98,1094687.62,-8924.59,-8479.02,-8610.54,-8694.69,-8812.22,-8856.74,-8966.92,11169.36,,
12918.0,2973199.62,1094686.85,-8924.6,-8479.05,-8610.57,-8694.72,-8812.25,-8856.77,-8966.95,11169.33,101.90087716533591,
12919.0,2973200.26,1094686.08,-8924.6,-8479.08,-8610.6,-8694.74,-8812.28,-8856.8,-8966.98,11169.31,103.22162632101823,
12920.0,2973200.9,1094685.31,-8924.6,-8479.11,-8610.63,-8694.77,-8812.31,-8856.83,-8967.01,11169.28,104.91489446932891,
12921.0,2973201.54,1094684.54,-8924.6,-8479.13,-8610.66,-8694.8,-8812.34,-8856.86,-8967.04,11169.26,102.62898246910952,
12922.0,2973202.18,1094683.77,-8924.6,-8479.16,-8610.68,-8694.83,-8812.36,-8856.89,-8967.07,11169.23,98.59900427613016,
12923.0,2973202.82,1094683.0,-8924.6,-8479.19,-8610.71,-8694.86,-8812.39,-8856.91,-8967.09,11169.2,96.82107272040392,
12924.0,2973203.46,1094682.23,-8924.61,-8479.22,-8610.74,-8694.89,-8812.42,-8856.94,-8967.12,11169.18,101.96860789126836,
12925.0,2973204.09,1094681.46,-8924.6,-8479.25,-8610.77,-8694.92,-8812.45,-8856.97,-8967.15,11169.15,107.72571959552464,
12926.0,2973204.73,1094680.69,-8924.6,-8479.28,-8610.8,-8694.94,-8812.48,-8857.0,-8967.18,11169.11,105.30434614344038,
12927.0,2973205.37,1094679.92,-8924.6,-8479.3,-8610.83,-8694.97,-8812.51,-8857.03,-8967.21,11169.08,97.2443897574816,
12928.0,2973206.0,1094679.15,-8924.6,-8479.33,-8610.86,-8695.0,-8812.54,-8857.06,-8967.24,11169.05,,
12929.0,2973206.64,1094678.38,-8924.6,-8479.36,-8610.88,-8695.03,-8812.56,-8857.09,-8967.27,11169.02,94.04411295717446,
12930.0,2973207.28,1094677.61,-8924.59,-8479.39,-8610.91,-8695.06,-8812.59,-8857.11,-8967.29,11168.990000000002,90.99623029021524,
12931.0,2973207.91,1094676.83,-8924.59,-8479.42,-8610.94,-8695.09,-8812.62,-8857.14,-8967.32,11168.96,89.6246830900836,
12932.0,2973208.55,1094676.06,-8924.59,-8479.45,-8610.97,-8695.11,-8812.65,-8857.17,-8967.35,11168.93,92.01219117920164,
12933.0,2973209.18,1094675.29,-8924.58,-8479.48,-8611.0,-8695.14,-8812.68,-8857.2,-8967.38,11168.9,100.36000315037325,
12934.0,2973209.82,1094674.52,-8924.58,-8479.5,-8611.03,-8695.17,-8812.71,-8857.23,-8967.41,11168.87,105.03342323971069,
12935.0,2973210.45,1094673.75,-8924.57,-8479.53,-8611.05,-8695.2,-8812.73,-8857.26,-8967.44,11168.83,102.47658833576156,
12936.0,2973211.09,1094672.97,-8924.57,-8479.56,-8611.08,-8695.23,-8812.76,-8857.28,-8967.46,11168.79,102.74751123949126,
12937.0,2973211.72,1094672.2,-8924.56,-8479.59,-8611.11,-8695.26,-8812.79,-8857.31,-8967.49,11168.76,107.6918542325584,
12938.0,2973212.36,1094671.43,-8924.55,-8479.62,-8611.14,-8695.29,-8812.82,-8857.34,-8967.52,11168.72,107.06534501768348,
12939.0,2973212.99,1094670.65,-8924.55,-8479.65,-8611.17,-8695.31,-8812.85,-8857.37,-8967.55,11168.68,104.13599112110604,
